node,X,Y,Z,classe
61121,-18.785767723,5.4506400594,-52.57478849,3
61220,-26.795916862,9.27419824,-24.226422989,0
61223,-27.347095966,9.5813266371,-24.627775124,0
61224,-26.795916862,9.27419824,-24.9585976,0
61244,-18.002618712,5.1423765148,-45.898139361,0
61245,-17.933871657,5.1161545058,-45.612244833,0
61247,-17.662148981,5.0108767798,-45.732471201,0
61248,-25.649563513,8.6496533976,-53.491127635,0
61262,-17.319166,4.8813660212,-51.604555973,5
61263,-17.377669895,4.9035842193,-51.840521469,5
61265,-17.568098342,4.975069893,-51.704868598,9
61365,-12.97302019,3.4144804533,-49.385753799,0
61392,-18.543810248,5.3542209424,-37.368777083,0
61393,-18.616437842,5.3833556629,-37.116033155,0
61394,-18.772863299,5.4454664241,-37.303447938,0
61401,-27.347095966,9.5813266371,-36.644940078,0
61413,-2.4565796319,1.2447645608,-42.507316117,0
61458,-19.74468298,5.8442212842,-45.998059054,9
61469,-20.866480978,6.3259095114,-44.374121916,0
61470,-21.24410048,6.4922106405,-44.502381949,9
61471,-20.925112713,6.3520788434,-44.636114567,9
61486,-23.575357188,7.5852013212,-35.316354131,9
61497,-20.808145792,6.2994537937,-36.596313866,9
61498,-20.479305233,6.1567722111,-36.618865573,9
61499,-20.574367486,6.1984297472,-36.324199329,9
61517,-19.499081785,5.7419106437,-36.069590398,0
61518,-19.449148431,5.7210752373,-36.40476888,9
61520,-19.666502545,5.8111099119,-36.244216284,9
61522,-23.830736926,7.7105154457,-47.853562983,9
61523,-23.410986688,7.5050845331,-47.483111922,9
61525,-23.490079044,7.5443244339,-48.282066992,9
61564,-24.505020012,8.0525133553,-13.66062239,0
61565,-25.06652719,8.3388647441,-13.981985897,0
61566,-24.521424533,8.06106037,-14.391716473,0
61657,8.7914182731,1.4799815769,-31.840446573,9
61658,8.7933587231,1.4803125843,-31.523923212,9
61660,9.0878663745,1.5281260337,-31.767389981,9
61727,-19.918255529,5.9167346685,-19.497958905,0
61767,-3.5749256421,1.3759525049,-46.659079998,0
61768,-2.6832439857,1.2715122874,-47.173516065,0
61769,-2.9724215496,1.3088915395,-45.978097823,0
61808,-19.939206217,5.9256792188,-41.176389802,0
61879,-22.849262451,7.2345953564,-33.34836671,9
61882,-22.675099632,7.1507530471,-32.875482351,9
61883,-23.081472773,7.3445524825,-32.96957732,9
61955,-19.780527292,5.8590325633,-29.236650458,9
61966,-1.6856698891,1.1669681177,-12.515384274,5
61967,-0.8576944965,1.1059170215,-13.08059893,5
61968,-0.88072524476,1.1080078128,-12.10713365,5
61983,11.238971551,1.9611585738,-59.292217045,4
61986,11.136766924,1.9381791535,-59.090017687,4
61987,10.985685991,1.9030877009,-59.272658462,4
62135,-15.962594635,4.3897240584,-26.556211218,0
62160,-3.5610356985,1.3749945396,-15.214794209,5
62163,-2.8942951361,1.3034851783,-15.860380072,5
62164,-2.4849059983,1.2506832334,-14.917425651,5
62236,-17.307700134,4.8771024209,-24.937418808,9
62237,-17.366226048,4.8993290037,-25.173425605,0
62239,-17.568120361,4.9750782776,-25.034909899,0
62253,-24.201293244,7.8979778614,-28.31800341,0
62383,-15.42055107,4.2000619973,-14.100772335,0
62386,-15.789213954,4.3297991953,-13.7435087,0
62387,-15.972757198,4.3926359825,-14.280382826,0
62412,-19.918402148,5.9167966533,-23.307655295,0
62433,-21.945453639,6.8100074294,-15.548681908,0
62448,-20.107666482,5.9971181669,-24.142007941,9
62451,-19.987053944,5.9463922311,-24.38695051,9
62452,-19.848043286,5.8872700841,-24.216381897,0
62466,-19.474246326,5.7320098336,-26.541012757,0
62502,-26.77528865,9.2629548345,-26.210425222,0
62505,-26.77528865,9.2629548345,-25.609404177,0
62506,-27.347095966,9.5813266371,-25.96097078,0
62517,3.2183269625,0.99277478493,-26.361182436,0
62539,-17.876490718,5.0935239461,-30.101430549,0
62566,23.642150614,7.3399246589,-66.226915842,7
62567,23.186253178,7.04530703,-66.18572148,7
62569,23.440018762,7.2112753767,-65.608226729,1
62594,-20.788725377,6.2909708157,-21.332455339,9
62595,-20.586708072,6.2036732506,-21.064763422,9
62597,-20.478971177,6.1565003018,-21.356692687,9
62670,-20.2951381,6.0770204539,-26.30813721,0
62691,-17.734383981,5.0388362877,-18.056053353,0
62693,-17.572789356,4.9768452929,-17.879900973,0
62694,-17.786409149,5.0585983589,-17.82361697,0
62742,-16.796597661,4.6881070705,-25.207098981,0
62761,16.599559935,3.6592520549,-28.995946536,9
62764,16.71556527,3.7029315171,-28.24259405,9
62765,15.874988619,3.3662105764,-28.636507758,9
62999,-17.313372856,4.879211256,-55.410913852,5
63000,-17.372172514,4.9015420809,-55.647433317,5
63002,-17.568394105,4.9751825198,-55.515422566,9
63014,14.380466609,2.841162218,-54.194684526,4
63049,-8.5382635801,2.2586941232,-6.0787132298,5
63066,-24.135829895,7.8678607952,-5.2693115912,0
63069,-24.79905222,8.2002612452,-5.7381403575,0
63070,-24.08341693,7.8408385821,-5.9628359918,0
63099,-20.31168449,6.0855526256,-14.164620466,0
63261,9.090902914,1.5350678396,-2.7814821403,0
63264,-16.352779059,4.5294884861,-6.6555602259,0
63304,-6.4921332118,1.8416795881,-20.385894678,0
63307,-6.503572726,1.8439821864,-19.21998726,5
63308,-7.3555196346,2.0018499285,-19.912423832,0
63322,-20.673353538,6.2408924406,-10.489817996,0
63323,-20.601992263,6.2101742537,-10.776828148,0
63324,-20.38845004,6.1171299297,-10.53824504,0
63457,22.762356369,6.7784814919,-49.017914872,9
63468,13.20184599,2.4745195775,-34.361785676,9
63552,17.463063459,4.0066479493,-67.355736564,7
63583,7.9858624165,1.3576507606,-63.232338431,3
63584,8.0470784114,1.366722296,-63.577526934,3
63667,8.0964440449,1.3727314045,-40.605778154,4
63693,-19.918299909,5.9167530524,-65.659949183,9
63704,-19.686531523,5.8197479478,-42.390983084,4
63705,-19.918292282,5.9167502061,-42.357882749,0
63707,-19.736665306,5.8408973848,-42.169962732,9
63825,-21.827397233,6.7562608626,-27.213241704,0
63832,9.87218889,1.671049008,-31.419413766,9
63833,10.177356981,1.730897992,-31.42278457,9
63835,9.9919600663,1.69517269,-31.691745829,9
63872,9.3939824527,1.583636755,-2.0152576997,0
63900,10.507278456,1.7990251529,-12.261237765,0
63901,10.240897875,1.7460154686,-12.016057026,0
63902,10.092847799,1.7147889676,-12.335217401,0
64014,3.8102378713,1.0063155904,-39.634315685,9
64045,11.898376735,2.1217109527,-21.32762767,0
64077,27.025109654,9.7777240267,-36.48441913,9
64232,9.2227428077,1.5515052899,-45.131772548,4
64233,9.4637835411,1.5945477611,-45.058803672,4
64235,9.3727503942,1.5786741971,-45.303310101,4
64411,26.228036231,9.1615711479,-41.207745324,9
64429,22.671079604,6.7222647022,-52.614289481,9
64555,-21.031498386,6.3988536691,-21.485353543,9
64664,-9.69118149,2.5219656013,-14.989509652,0
64665,-8.7367129024,2.3012132494,-15.229647518,0
64666,-9.0198417831,2.3700763299,-14.321788326,0
64681,14.998090537,3.0490724597,-56.020847273,4
64682,14.370782441,2.8390389811,-56.356632613,4
64684,14.583509385,2.9130777921,-55.533682424,4
64686,24.536582729,7.9478994078,-53.703607601,0
64689,24.519506453,7.9356970257,-54.225856603,0
64690,25.183290482,8.3930397561,-53.985569839,0
64821,-16.001065472,4.4020733484,-35.41292452,9
64881,8.9987587046,1.5136431489,-21.759429087,0
64889,-6.7360975939,1.8814471431,-58.776930659,3
64892,-7.0542605824,1.9453925103,-58.125542367,3
64893,-7.3393604476,1.9995253931,-58.878459483,3
65025,-12.969810688,3.4133905539,-11.658750943,0
65038,-20.456656006,6.1467831812,-20.876584343,9
65039,-20.261307615,6.0625042265,-20.795406559,9
65040,-20.441009749,6.1400846709,-20.582990133,0
65045,-14.440708477,3.8764162403,-35.108700978,0
65171,-16.392280491,4.540740874,-34.683126576,0
65197,20.436174379,5.4404895118,-14.239083449,0
65211,-17.051055549,4.7810314687,-33.571843873,0
65232,16.636462387,3.6683740029,-12.942143602,0
65252,11.641768391,2.0588308137,-27.312037685,9
65301,-18.738576087,5.4317793009,-57.909728622,3
65375,-13.195471202,3.4828138203,-65.558943304,5
65376,-13.485589688,3.5699691683,-64.884603479,3
65469,-13.0749908,3.4501694686,-40.067803168,0
65689,-21.649102916,6.675059835,-28.009079298,9
65753,-18.409443738,5.3014018046,-56.915471816,5
65754,-18.648773181,5.3957807553,-57.118772994,5
65797,-23.351650021,7.4775247367,-12.44804239,0
65824,7.392306004,1.2802063547,-63.471945779,3
65974,-18.978013033,5.5287432757,-10.696462761,0
65994,-21.25094702,6.4956226238,-9.7342996996,0
65995,-21.549470646,6.6294345031,-9.6805542048,0
65996,-21.345868127,6.5385332156,-9.995285557,0
66004,-17.59148907,4.9842773464,-7.5628431359,0
66007,-17.16830772,4.8250555767,-7.3809277723,0
66008,-17.367606821,4.9008257857,-7.1420524835,0
66019,-16.793342916,4.6871399719,-11.932666128,0
66297,11.989630562,2.1458876273,-49.559985475,4
66299,11.829519035,2.1039858652,-49.89715593,4
66300,12.226721165,2.2051099184,-49.821910907,4
66317,12.632160175,2.3159007486,-44.286212312,4
66328,24.221102028,7.7241537226,-37.162811897,9
66373,25.80595121,8.849959945,-37.83462358,9
66374,25.796334697,8.8430280088,-37.294086043,9
66375,25.339760919,8.505335742,-37.581796944,9
66410,9.0455304377,1.5219392825,-14.284850598,0
66426,9.2610058773,1.5581211873,-14.189343345,0
66452,-17.279287292,4.8665569083,-62.771487736,9
66453,-17.068075332,4.7873462454,-62.930616571,5
66454,-17.298382487,4.873641032,-63.058031937,5
66456,23.999385708,7.5747938852,-29.346732783,9
66459,24.588772569,7.982397823,-29.652212865,9
66460,24.602327592,7.9914510234,-29.074294165,9
66470,-17.355650381,4.8953885921,-63.29166356,5
66479,26.229670968,9.1627663589,-54.518690988,0
66482,26.627719236,9.4704941227,-54.786653212,0
66483,26.627061386,9.4699962629,-54.270161317,0
66484,-17.566862341,4.9745992549,-63.132534724,4
66586,-19.320983057,5.6683492005,-23.416439665,9
66589,-19.700996499,5.8257450608,-23.697616028,0
66590,-19.52626151,5.7527486803,-23.525758466,9
66591,-19.69342351,5.8226043886,-23.35704554,9
66599,-19.751245162,5.8469426862,-23.918884141,0
66618,-19.918407161,5.9167983945,-23.750171215,0
66661,13.082124437,2.4400671058,-17.366489061,0
66662,12.717042501,2.3408322966,-17.112476908,0
66663,12.560321284,2.2957343778,-17.525035113,0
66765,20.728712183,5.6044884571,-26.200961195,9
66766,21.430585963,5.9855368323,-26.70805361,9
66768,20.680865876,5.57719919,-26.951661463,9
66851,-24.211022263,7.9005629648,-17.514095163,0
66876,10.934683397,1.8915440815,-13.126750557,0
66879,10.745106155,1.8505337487,-12.992536243,0
66880,10.693756859,1.8390652786,-13.216072864,0
66941,-17.947538781,5.1207117348,-5.7689919383,0
66944,-18.468392839,5.3251141588,-5.7259301624,0
66945,-18.283523515,5.2536678945,-6.2739372567,0
67034,-26.795924282,9.2742022875,-32.990397574,9
67101,2.2000207051,0.98574960803,-20.64791384,0
67150,-20.088782757,5.9899281556,-32.603951389,9
67151,-20.361731105,6.1056215256,-32.266797103,9
67153,-20.028609325,5.9640554813,-32.307768431,9
67156,-25.39550613,8.5171119236,-36.242499343,9
67157,-26.16735521,8.9249290857,-35.948716046,9
67159,-25.421573882,8.5312889924,-35.611545587,9
67208,24.135749861,7.6662338732,-39.372540138,9
67306,15.186346099,3.1184197435,-58.959724416,9
67308,-26.744191712,9.246039327,-36.301645263,9
67312,12.845816409,2.3770124121,-51.422924451,4
67315,12.908771322,2.3937574628,-51.055949827,4
67316,12.368556584,2.2422054216,-51.20086792,4
67328,8.499594352,1.4334765892,-48.091816834,4
67418,-22.353563618,6.9997669565,-22.427663653,0
67419,-22.253549211,6.9537661745,-22.722940572,0
67420,-21.965894205,6.8193326817,-22.576660882,0
67441,8.8501586894,1.4897990611,-39.210661362,9
67444,8.886444344,1.4954625777,-38.911839963,9
67445,8.5647984573,1.4427188533,-39.047555594,4
67500,10.615435839,1.8233303599,-16.516169912,0
67684,-14.220518307,3.8038497912,-3.1597787357,0
67701,-24.452972521,8.0266114757,-12.860694259,0
67704,-24.405477353,8.0019277622,-12.156840662,0
67705,-25.002627502,8.3056340159,-12.547038217,0
67730,-1.9204527714,1.1932848059,-1.3084599775,5
67788,-3.8633199818,1.4156534082,-61.056343539,3
67835,-5.9109593006,1.7314291084,-6.6796319491,5
67836,-6.2621593308,1.797218821,-7.4214914383,5
67838,-6.5990429662,1.8559902914,-6.754738525,5
67874,9.3491610044,1.5746526138,-11.004980658,0
67877,9.3581727653,1.5763259723,-11.248405235,0
67878,9.6249069456,1.6237800857,-11.185234995,0
67880,26.606637248,9.4545568743,-29.649810254,9
67945,-23.769815384,7.6805212556,-3.3037698738,0
67948,-24.475359635,8.0374013039,-3.1292544909,0
67949,-24.314606609,7.9578411311,-3.8446172225,0
67976,-4.2002632501,1.4607011753,-0.69237437839,1
68011,-25.507990047,8.5753303838,-5.4602123782,0
68012,-25.455577082,8.5483081707,-6.1537367788,0
68036,11.616889161,2.0554495965,-3.384057359,0
68158,12.492752621,2.2770290831,-13.824070288,0
68176,-18.846518812,5.4756028903,-15.779338052,0
68184,-16.066436373,4.4254547634,-29.528211281,0
68209,-18.424231343,5.3074085951,-4.5653740581,0
68210,-18.879461634,5.4932872424,-5.2747716669,0
68212,-19.171284873,5.6085378384,-4.619160881,0
68245,9.3632037431,1.579170179,-11.914748404,0
68307,10.443537744,1.7853701844,-15.118129878,0
68382,26.631775673,9.4735648051,-26.8980667,9
68383,26.616676835,9.4621419335,-27.437257825,9
68385,26.223342854,9.1579827119,-27.18645699,9
68476,12.764687881,2.3529669082,-38.013906864,9
68557,14.957906773,3.0354128033,-54.411550873,4
68564,9.0111212484,1.5156538407,-33.219959849,9
68608,23.829233088,7.4617773467,-46.989951854,9
68632,-0.4464248175,1.0758162604,-34.562028469,0
68633,-0.29380833434,1.0687851575,-35.471371515,0
68634,0.39718573225,1.0242584216,-34.901077262,0
68681,-2.2890935641,1.2264899862,-56.925095136,9
68684,-2.6377060377,1.2671455151,-56.131233829,9
68685,-2.9445177058,1.2988299279,-56.913643678,9
68710,9.9860277376,1.6931996239,-26.515201997,9
68835,7.1511181593,1.2493335963,-7.9695467755,0
68878,-1.6719099965,1.1804286994,-43.112452425,0
68952,7.100597304,1.2464226933,-66.825960034,1
68954,7.376075855,1.277003993,-66.218958636,1
68955,6.8928384934,1.2206943233,-66.212064729,1
68977,15.839062135,3.3589533481,-54.60720772,4
68978,15.586151427,3.2712548807,-53.820861508,4
69003,3.8319721279,1.0025019138,-59.228751668,4
69005,4.0665521945,1.014204131,-58.371413989,4
69270,10.277239736,1.7517124315,-33.936425544,9
69271,10.226601862,1.7411062085,-34.195921211,9
69272,10.456558848,1.7880849481,-34.16646197,9
69432,-16.902296942,4.7265401538,-55.147707341,0
69447,-17.124268612,4.8082182858,-55.274692844,5
69448,-16.895179596,4.7238926851,-55.4159391,5
69521,-17.320490202,4.8818587247,-55.142682093,0
69644,24.210942019,7.7202918719,-67.85,2
69818,-19.883694148,5.902207562,-49.494958174,5
69824,-19.678514736,5.8162339708,-49.546518868,0
69826,-19.762623278,5.8516625178,-49.809716904,0
69833,-19.917980594,5.9166184391,-49.978529656,5
69834,-19.712801183,5.8306448478,-50.03009035,4
69857,4.8640917936,1.0558310429,-53.875321248,4
69907,-19.703492592,5.8267806969,-31.311668115,9
69954,-19.926228255,5.9201059711,-31.385648994,9
69955,-19.761562349,5.8512858989,-31.548414007,0
70029,8.5178157096,1.4362929086,-29.350464592,9
70051,8.5182131285,1.4363572263,-29.062836421,9
70053,8.7733018183,1.475843857,-29.222110737,9
70068,-24.457470877,8.0288934447,-34.795714729,9
70069,-24.6108268,8.1055370447,-34.284287334,9
70071,-24.014203537,7.8020447322,-34.443333778,9
70090,9.0522140751,1.5231449963,-28.83793548,9
70102,8.9905996186,1.5123207617,-29.072241283,9
70103,9.2691144565,1.5595575834,-28.975694197,9
70122,-17.12804827,4.8096239064,-51.470589031,0
70123,-17.318476717,4.88110958,-51.334936159,0
70188,-16.916489588,4.7316960698,-51.340668166,0
70457,9.0428735954,1.5216383759,-47.872685253,4
70458,8.9810898582,1.5107841154,-48.107290271,4
70459,9.2692837372,1.5595876093,-48.025394983,9
72119,-16.676593249,4.6435319246,-36.421800123,9
72201,-16.862258765,4.7120636136,-36.573772076,9
72220,11.27588582,1.9708410379,-34.153474177,9
72223,11.00210728,1.9066508219,-34.317786482,9
72224,11.313052532,1.979215232,-34.39382709,9
72651,-17.07455232,4.7897545066,-20.525442078,0
72707,11.251655712,1.9648200883,-62.070524221,3
72742,11.611715795,2.0495793545,-61.37683731,3
72743,11.916752852,2.127421871,-61.660447536,3
72744,12.009877895,2.1500786263,-61.248501234,3
72950,-19.51036945,5.7461613587,-65.392527572,5
72961,-19.918292282,5.9167502062,-65.217882749,7
72962,-19.746187595,5.8448444296,-65.017404385,1
72963,-19.696053812,5.8236949926,-65.238424737,3
73000,-19.682474137,5.8180671353,-65.593005936,1
73238,9.0459555863,1.5213650158,-44.274226445,9
73239,9.0989294404,1.5306587353,-44.055911195,4
73241,9.2604738541,1.5580270684,-44.231684751,9
73334,-19.718614824,5.8334932302,-58.216370685,8
73337,-19.661073314,5.809211496,-57.980628619,1
73338,-19.925700008,5.9198825034,-58.054645167,5
73358,11.293413803,1.9742585892,-61.537762984,3
73360,10.88169011,1.8802188088,-61.499986384,3
73361,11.106867059,1.9328828188,-61.751007013,3
73469,8.9863680505,1.5116363804,-55.694178838,4
73616,12.61204152,2.3097360298,-62.218483455,3
73617,12.930975621,2.3965674596,-62.538718762,3
73619,12.574918079,2.2992258745,-62.655977292,3
74038,9.0543812996,1.5234960224,-25.775619099,9
74039,8.9927582772,1.5126702685,-25.541298143,9
74041,9.2691230224,1.5595591028,-25.634320956,9
74048,14.82485791,2.9929885937,-39.731423413,9
74051,15.525195124,3.2367720118,-39.482340825,9
74052,14.997892787,3.056163674,-39.127305487,9
74101,8.9801816169,1.510637618,-25.259810178,9
74102,8.7654398941,1.4745745377,-25.401108321,9
74202,9.666242961,1.6315151897,-60.739735672,3
74230,-10.021189035,2.6114923569,-38.944578577,9
74516,-19.843026377,5.8851719482,-12.795709637,0
74531,-19.662713102,5.8098894519,-12.255588233,0
74532,-19.918398111,5.9167949466,-12.320142555,0
74533,-19.712952714,5.8310836294,-12.476827687,0
74632,10.133089581,1.7248242927,-6.4763210779,0
74661,-24.255286209,7.9244364813,-35.430045029,9
74758,-21.236956403,6.4893044187,-60.598419574,3
75008,-19.523714069,5.7516949487,-42.551809823,9
75077,-19.755482454,5.8487000533,-42.960775922,5
75079,-19.705341044,5.8275477701,-42.739729841,0
75080,-19.918299909,5.9167530524,-42.799949183,9
75185,9.0164683786,1.5165261428,-59.794852292,4
75191,26.251363395,9.1792039085,-60.937223487,5
75194,26.626529598,9.4695938327,-61.167896356,5
75195,26.649943451,9.4873341025,-60.606173978,5
75206,8.9893514449,1.5121187886,-17.921170694,0
75232,9.0534766065,1.5232277044,-37.222976648,9
75235,9.2610033437,1.5581207391,-37.049338464,9
75236,8.9999732629,1.5138403142,-37.003638184,9
75285,-10.064057746,2.6168314856,-59.839896679,3
75360,11.769737695,2.0892631197,-66.447411792,8
75374,14.428143224,2.8587344078,-67.85,7
75395,-13.889566348,3.6995128299,-27.367153362,0
75396,-12.97755873,3.4153679329,-27.009411254,0
75508,-1.1244695735,1.1199974686,-66.173298792,1
75511,-1.3691580473,1.1418858727,-65.556072236,1
75512,-1.6223383113,1.1618809377,-66.175329237,1
75531,-17.043067847,4.7780790191,-40.627693464,0
75542,-14.255715033,3.8139191138,-15.799089774,0
75544,-14.955020861,4.0431492769,-15.837502458,0
75545,-14.575952195,3.9209815413,-16.335716074,0
75626,9.0416438079,1.5205113834,-7.3114113643,0
75643,-20.987894276,6.3789543543,-33.237183112,9
75658,-22.253133678,6.9528358109,-61.508045286,5
75659,-22.49901976,7.0671600129,-61.708516856,5
75660,-22.228478347,6.941244639,-61.846722925,5
75677,-23.305261216,7.4544286375,-47.144945975,9
